Tag	Treat_1	Treat_2	Treat_3	Model_1	Model_2	Model_3
ENSG00000245748	0.983086857	0	1.072092104	2.835731469	1.987992269	0.965318839
KIAA0040	0	7.045622691	5.360460521	0	0.993996135	2.895956518
ENSG00000239407	1.966173714	9.058657745	4.288368417	3.780975293	5.963976807	8.687869555
PTCHD3P3	0	2.013035054	0	4.726219116	0	1.930637679
ENSG00000279179	0.983086857	7.045622691	0	1.890487646	7.951969076	2.895956518
OR1F2P	0.983086857	1.006517527	1.072092104	0	0	0
ENSG00000280018	0.983086857	0	8.576736833	5.671462939	0	0.965318839
NTN3	33.42495314	16.10428044	21.44184208	34.02877763	24.84990336	26.06360866
BICDL2	0	0	0	0	3.975984538	3.861275358
ENSG00000274833	1.966173714	2.013035054	1.072092104	0	0	0.965318839
ENSG00000258314	10.81395543	7.045622691	7.504644729	7.561950585	7.951969076	7.722550715
ZNF658	11.79704228	20.13035054	15.00928946	2.835731469	23.85590723	19.30637679
ANGPTL3	2.949260571	0	2.144184208	0	5.963976807	0.965318839
OLFM2	27.52643199	25.16293818	34.30694733	41.59072822	39.75984538	44.40466661
APLN	4.915434285	3.019552582	1.072092104	4.726219116	5.963976807	1.930637679
ENSG00000283208	0	1.006517527	0	0.945243823	0	1.930637679
ENSG00000173727	47.18816913	20.13035054	32.16276312	32.13828999	29.81988404	33.78615938
ENSG00000275457	6.881607999	11.0716928	20.36974998	3.780975293	6.957972942	4.826594197
CLDN2	26.54334514	22.1433856	26.8023026	12.2881697	13.91594588	24.13297099
SLC16A6P1	3.932347428	1.006517527	3.216276312	0.945243823	2.981988404	1.930637679
CDK14	2.949260571	5.032587636	0	4.726219116	0.993996135	1.930637679
APH1B	28.50951885	28.18249076	40.73949996	39.70024057	37.77185311	32.82084054
RYR1	6.881607999	11.0716928	6.432552625	0.945243823	4.969980673	3.861275358
ENSG00000272202	0	4.026070109	2.144184208	0	0.993996135	1.930637679
POU2F1-DT	2.949260571	5.032587636	7.504644729	7.561950585	2.981988404	4.826594197
ENSG00000286416	4.915434285	14.09124538	19.29765787	10.39768205	2.981988404	11.58382607
TSPOAP1	7.864694856	16.10428044	7.504644729	10.39768205	20.87391883	12.54914491
TSC22D1-AS1	8.847781713	0	1.072092104	3.780975293	0	2.895956518
ENSG00000232406	3.932347428	3.019552582	4.288368417	0.945243823	0	0
ENSG00000234584	0	0	2.144184208	1.890487646	0.993996135	3.861275358
ENSG00000280120	10.81395543	13.08472785	13.93719735	18.90487646	8.945965211	19.30637679
ZNF540	3.932347428	3.019552582	4.288368417	2.835731469	1.987992269	6.757231876
CFAP46	1.966173714	2.013035054	2.144184208	0.945243823	1.987992269	1.930637679
ENSG00000288018	0.983086857	2.013035054	1.072092104	2.835731469	4.969980673	0.965318839
GAS6	16.71247657	17.11079796	25.7302105	11.34292588	12.92194975	22.20233331
ATL1	39.32347428	36.23463098	27.87439471	36.8645091	23.85590723	25.09828983
PIANP	0	11.0716928	3.216276312	4.726219116	8.945965211	6.757231876
PARP8	8.847781713	3.019552582	7.504644729	10.39768205	1.987992269	9.653188394
KCNN2	24.57717142	28.18249076	27.87439471	38.75499675	45.72382219	27.0289275
MIF4GD-DT	15.72938971	17.11079796	19.29765787	12.2881697	26.83789563	20.27169563
SCTR	37.35730056	16.10428044	32.16276312	34.02877763	26.83789563	27.99424634
MYO15A	2.949260571	0	1.072092104	0.945243823	0	2.895956518
DSC3	10.81395543	8.052140218	5.360460521	12.2881697	13.91594588	13.51446375
RTN3P1	19.66173714	5.032587636	13.93719735	20.79536411	17.89193042	19.30637679
TM4SF1-AS1	9.830868569	15.09776291	7.504644729	11.34292588	7.951969076	14.47978259
MALRD1	32.44186628	25.16293818	19.29765787	32.13828999	20.87391883	37.64743474
ENSG00000248773	0	0	0	0.945243823	0.993996135	0
ENSG00000279259	18.67865028	15.09776291	7.504644729	16.06914499	7.951969076	7.722550715
ENSG00000248774	1.966173714	1.006517527	1.072092104	0.945243823	0.993996135	1.930637679
RN7SL674P	0	0	0	0.945243823	0.993996135	1.930637679
ENSG00000259366	25.56025828	15.09776291	17.15347367	29.30255852	21.86791496	29.92488402
ZBTB32	0	1.006517527	0	0.945243823	1.987992269	0
ZNF564	0	0	1.072092104	2.835731469	3.975984538	0.965318839
WDR45BP1	1.966173714	1.006517527	1.072092104	0.945243823	1.987992269	0
ENSG00000227712	10.81395543	6.039105163	0	2.835731469	3.975984538	4.826594197
RPL3L	0.983086857	9.058657745	5.360460521	6.616706762	1.987992269	2.895956518
ENSG00000263727	8.847781713	10.06517527	9.648828937	3.780975293	7.951969076	8.687869555
ENSG00000263729	4.915434285	1.006517527	0	0	0.993996135	0
ENSG00000259362	0.983086857	3.019552582	3.216276312	2.835731469	2.981988404	3.861275358
GNB3	13.763216	11.0716928	17.15347367	5.671462939	10.93395748	2.895956518
LEF1	2.949260571	5.032587636	4.288368417	4.726219116	2.981988404	9.653188394
OCA2	2.949260571	3.019552582	9.648828937	8.507194408	1.987992269	0.965318839
RASGRF2-AS1	0	4.026070109	1.072092104	1.890487646	0	3.861275358
ENSG00000283162	11.79704228	8.052140218	15.00928946	17.95963264	12.92194975	3.861275358
C11orf65	3.932347428	1.006517527	3.216276312	0.945243823	1.987992269	4.826594197
ENSG00000254461	0.983086857	3.019552582	3.216276312	1.890487646	2.981988404	7.722550715
ACSM2B	13.763216	12.07821033	20.36974998	14.17865735	21.86791496	15.44510143
ENSG00000287917	1.966173714	4.026070109	1.072092104	3.780975293	1.987992269	4.826594197
HOXA13	0	1.006517527	4.288368417	2.835731469	0	0
ENSG00000278212	21.62791085	27.17597323	36.45113154	24.5763394	34.78986471	19.30637679
LINC02139	4.915434285	9.058657745	7.504644729	3.780975293	3.975984538	2.895956518
LINC02352	4.915434285	2.013035054	0	0.945243823	0	0
ENSG00000270048	0	0	0	0	0.993996135	2.895956518
ATP6V0D1-DT	17.69556343	20.13035054	30.01857892	12.2881697	23.85590723	7.722550715
FKBPL	2.949260571	20.13035054	7.504644729	41.59072822	27.83189177	5.791913037
PRRT1	4.915434285	2.013035054	2.144184208	1.890487646	0.993996135	1.930637679
MRPL38	12.78012914	18.11731549	26.8023026	11.34292588	13.91594588	18.34105795
PJVK	7.864694856	10.06517527	12.86510525	17.01438882	9.939961346	10.61850723
ENSG00000259444	0.983086857	8.052140218	4.288368417	0	11.92795361	5.791913037
RGS9BP	0.983086857	3.019552582	0	0.945243823	2.981988404	6.757231876
DYNLRB1	23.59408457	16.10428044	18.22556577	6.616706762	21.86791496	10.61850723
ENSG00000214915	3.932347428	0	1.072092104	4.726219116	3.975984538	4.826594197
TLK2P1	31.45877942	30.19552582	23.58602629	39.70024057	39.75984538	41.5087101
POU3F1	9.830868569	12.07821033	7.504644729	6.616706762	3.975984538	0.965318839
CRYAA2	3.932347428	8.052140218	5.360460521	6.616706762	0	4.826594197
ENSG00000276071	0	1.006517527	3.216276312	0	0.993996135	0
APOC2	0.983086857	2.013035054	9.648828937	7.561950585	0	0.965318839
HCAR2	2.949260571	0	6.432552625	8.507194408	18.88592656	17.37573911
HAPLN3	3.932347428	0	2.144184208	1.890487646	3.975984538	5.791913037
PYCR3	44.23890856	68.44319185	30.01857892	32.13828999	14.90994202	23.16765215
ENSG00000277301	5.898521142	6.039105163	0	1.890487646	0	3.861275358
SUB1P3	0.983086857	1.006517527	3.216276312	1.890487646	0.993996135	2.895956518
YBX3P1	1.966173714	2.013035054	8.576736833	4.726219116	2.981988404	8.687869555
ENSG00000261616	0	3.019552582	3.216276312	4.726219116	4.969980673	0
LINC02605	1.966173714	2.013035054	1.072092104	0.945243823	2.981988404	0.965318839
UBE2D3P1	26.54334514	27.17597323	57.89297362	40.6454844	47.71181446	36.6821159
ENSG00000270060	0	4.026070109	2.144184208	1.890487646	2.981988404	0
LINC02003	0	2.013035054	1.072092104	0.945243823	1.987992269	1.930637679
ENSG00000278009	4.915434285	0	0	0	3.975984538	0.965318839
ENSG00000271795	0.983086857	2.013035054	6.432552625	1.890487646	0.993996135	3.861275358
LINC02560	1.966173714	0	2.144184208	0.945243823	0	2.895956518
PRELID3A	24.57717142	29.18900829	27.87439471	30.24780234	20.87391883	46.33530429
ENSG00000283959	0.983086857	5.032587636	0	0.945243823	0.993996135	0.965318839
HDAC4-AS1	3.932347428	7.045622691	6.432552625	8.507194408	5.963976807	0.965318839
SLC2A11	5.898521142	14.09124538	4.288368417	15.12390117	13.91594588	24.13297099
COX5BP6	1.966173714	0	0	0.945243823	4.969980673	6.757231876
RPL22P2	3.932347428	1.006517527	4.288368417	1.890487646	0.993996135	3.861275358
PRKG1-AS1	17.69556343	30.19552582	16.08138156	41.59072822	30.81388017	35.71679706
KRT18P5	3.932347428	2.013035054	5.360460521	1.890487646	1.987992269	1.930637679
MTX1P1	30.47569257	40.26070109	43.95577627	31.19304616	23.85590723	30.89020286
PSIP1P1	2.949260571	3.019552582	1.072092104	1.890487646	1.987992269	3.861275358
MSRA	21.62791085	19.12383302	33.23485523	9.452438231	20.87391883	5.791913037
BSCL2	8.847781713	20.13035054	15.00928946	8.507194408	4.969980673	8.687869555
ENSG00000260329	6.881607999	13.08472785	9.648828937	19.85012029	3.975984538	5.791913037
ARNT2	9.830868569	0	3.216276312	9.452438231	5.963976807	3.861275358
RGS5	8.847781713	3.019552582	2.144184208	0.945243823	2.981988404	2.895956518
ENSG00000241556	0.983086857	6.039105163	6.432552625	3.780975293	7.951969076	1.930637679
ENSG00000266767	0	0	1.072092104	2.835731469	0	0
ACR	10.81395543	1.006517527	5.360460521	5.671462939	9.939961346	3.861275358
ENSG00000247134	41.28964799	50.32587636	37.52322364	31.19304616	31.80787631	32.82084054
ENSG00000247137	14.74630285	8.052140218	16.08138156	16.06914499	6.957972942	13.51446375
FBXO30-DT	13.763216	6.039105163	12.86510525	6.616706762	2.981988404	15.44510143
ZNF433-AS1	13.763216	35.22811345	25.7302105	17.01438882	16.89793429	24.13297099
ZNF573	30.47569257	16.10428044	7.504644729	14.17865735	14.90994202	19.30637679
CRYM-AS1	0	2.013035054	4.288368417	3.780975293	2.981988404	2.895956518
ENSG00000280355	10.81395543	6.039105163	2.144184208	6.616706762	3.975984538	11.58382607
ENSG00000280351	16.71247657	25.16293818	42.88368417	27.41207087	23.85590723	27.99424634
GNG3	0.983086857	6.039105163	2.144184208	2.835731469	9.939961346	9.653188394
ENSG00000253361	30.47569257	33.2150784	40.73949996	34.02877763	46.71781832	28.95956518
GUSBP16	0	2.013035054	2.144184208	5.671462939	13.91594588	0
ENSG00000258458	2.949260571	0	2.144184208	0.945243823	0	3.861275358
MIR1249	1.966173714	0	4.288368417	0	0.993996135	0
CYP4F60P	3.932347428	3.019552582	2.144184208	0.945243823	0	0.965318839
ENSG00000272092	17.69556343	7.045622691	12.86510525	8.507194408	12.92194975	11.58382607
TMEM14B-DT	9.830868569	8.052140218	3.216276312	8.507194408	5.963976807	10.61850723
FYN	8.847781713	13.08472785	25.7302105	3.780975293	4.969980673	2.895956518
SKA2P1	0	8.052140218	1.072092104	4.726219116	1.987992269	5.791913037
NOC2LP2	10.81395543	1.006517527	7.504644729	3.780975293	5.963976807	4.826594197
NKAPP1	13.763216	24.15642065	15.00928946	15.12390117	13.91594588	21.23701447
ENSG00000272320	10.81395543	8.052140218	7.504644729	14.17865735	10.93395748	14.47978259
TTC23L-AS1	6.881607999	7.045622691	2.144184208	3.780975293	1.987992269	4.826594197
LINC01549	2.949260571	6.039105163	1.072092104	7.561950585	7.951969076	3.861275358
PROX2	0	2.013035054	2.144184208	2.835731469	0.993996135	2.895956518
TPPP3	10.81395543	5.032587636	9.648828937	1.890487646	7.951969076	13.51446375
HOXC9	19.66173714	33.2150784	36.45113154	19.85012029	14.90994202	32.82084054
ENSG00000279345	0	1.006517527	3.216276312	0	0.993996135	1.930637679
NPHP3	27.52643199	11.0716928	15.00928946	9.452438231	20.87391883	17.37573911
OR51B2	4.915434285	1.006517527	5.360460521	0.945243823	1.987992269	2.895956518
ENSG00000250608	1.966173714	0	4.288368417	2.835731469	0.993996135	0.965318839
RNA5SP311	0	4.026070109	0	0	1.987992269	3.861275358
ENSG00000248583	15.72938971	10.06517527	25.7302105	16.06914499	12.92194975	37.64743474
ENSG00000273058	3.932347428	2.013035054	1.072092104	4.726219116	0.993996135	0
GLI1	0.983086857	7.045622691	3.216276312	1.890487646	1.987992269	3.861275358
ENSG00000275025	4.915434285	3.019552582	1.072092104	0.945243823	2.981988404	2.895956518
STMN1P1	1.966173714	0	1.072092104	0.945243823	0	0
MAST4-AS1	0.983086857	7.045622691	10.72092104	5.671462939	10.93395748	3.861275358
ENSG00000254614	18.67865028	19.12383302	19.29765787	17.95963264	16.89793429	13.51446375
ENSG00000267898	4.915434285	10.06517527	8.576736833	7.561950585	3.975984538	11.58382607
ENSG00000285928	2.949260571	0	0	0.945243823	1.987992269	0.965318839
ZNF467	2.949260571	1.006517527	1.072092104	4.726219116	4.969980673	1.930637679
CABP4	0.983086857	0	0	1.890487646	0.993996135	0.965318839
C1QTNF8	1.966173714	0	2.144184208	7.561950585	1.987992269	1.930637679
ENSG00000283183	17.69556343	13.08472785	8.576736833	4.726219116	13.91594588	27.0289275
PRKCG	5.898521142	8.052140218	11.79301315	2.835731469	7.951969076	4.826594197
SLC11A1	35.39112685	19.12383302	19.29765787	32.13828999	21.86791496	9.653188394
VDAC1P6	2.949260571	0	1.072092104	0	1.987992269	0
SLC7A11-AS1	0.983086857	0	0	5.671462939	0.993996135	5.791913037
ENSG00000278829	0.983086857	0	2.144184208	0	0	0.965318839
ENSG00000285667	0	1.006517527	2.144184208	0.945243823	0	0.965318839
SLIT1	6.881607999	10.06517527	10.72092104	8.507194408	5.963976807	4.826594197
LYPD6	1.966173714	1.006517527	0	3.780975293	2.981988404	0
CCDC173	1.966173714	2.013035054	4.288368417	0	1.987992269	5.791913037
FIGNL2	1.966173714	0	1.072092104	3.780975293	0.993996135	7.722550715
ACAP1	38.34038742	26.16945571	21.44184208	22.68585176	50.69380286	24.13297099
ENSG00000278000	4.915434285	7.045622691	4.288368417	0.945243823	3.975984538	4.826594197
WAS	1.966173714	20.13035054	4.288368417	1.890487646	3.975984538	3.861275358
ENSG00000227527	3.932347428	0	0	0	0	0.965318839
ENSG00000255566	3.932347428	0	2.144184208	0	2.981988404	2.895956518
CLDN14	13.763216	8.052140218	3.216276312	6.616706762	0	9.653188394
FDXACB1	9.830868569	13.08472785	16.08138156	11.34292588	4.969980673	10.61850723
ENSG00000250602	0	5.032587636	2.144184208	3.780975293	1.987992269	2.895956518
ENSG00000183171	1.966173714	1.006517527	2.144184208	0	0.993996135	4.826594197
SERPINB9P1	1.966173714	4.026070109	1.072092104	0	1.987992269	0.965318839
ENSG00000224950	6.881607999	0	2.144184208	1.890487646	4.969980673	2.895956518
ENSG00000228205	13.763216	13.08472785	13.93719735	6.616706762	6.957972942	8.687869555
ENSG00000228204	0.983086857	0	1.072092104	1.890487646	0.993996135	2.895956518
CA12	2.949260571	2.013035054	0	3.780975293	6.957972942	0.965318839
HNRNPCP4	2.949260571	9.058657745	3.216276312	1.890487646	1.987992269	0
LINC02331	18.67865028	6.039105163	13.93719735	14.17865735	18.88592656	12.54914491
RPL23P8	0	8.052140218	4.288368417	4.726219116	0	4.826594197
ENSG00000250990	2.949260571	0	0	0.945243823	0.993996135	5.791913037
ENSG00000274964	1.966173714	1.006517527	1.072092104	1.890487646	5.963976807	5.791913037
ENSG00000279253	1.966173714	2.013035054	5.360460521	1.890487646	7.951969076	7.722550715
RFTN1	6.881607999	6.039105163	4.288368417	9.452438231	0.993996135	6.757231876
SH3BP5	1.966173714	1.006517527	0	2.835731469	0	4.826594197
CD70	1.966173714	2.013035054	1.072092104	0	5.963976807	1.930637679
MIR3936HG	9.830868569	24.15642065	15.00928946	26.46682705	13.91594588	21.23701447
ENSG00000270587	2.949260571	7.045622691	7.504644729	3.780975293	4.969980673	4.826594197
GPR161	5.898521142	12.07821033	10.72092104	2.835731469	4.969980673	4.826594197
PKD1P6-NPIPP1	0	1.006517527	0	0.945243823	1.987992269	0
ENSG00000270589	0	1.006517527	3.216276312	0.945243823	0	0.965318839
ENSG00000279759	1.966173714	7.045622691	3.216276312	6.616706762	4.969980673	14.47978259
ENSG00000279756	0.983086857	2.013035054	4.288368417	4.726219116	2.981988404	2.895956518
ENSG00000271185	0.983086857	0	0	1.890487646	5.963976807	0
ENSG00000286129	0.983086857	2.013035054	2.144184208	0	0.993996135	1.930637679
MUTYH	5.898521142	7.045622691	13.93719735	9.452438231	12.92194975	12.54914491
LOXL1-AS1	3.932347428	1.006517527	0	12.2881697	9.939961346	2.895956518
LTC4S	8.847781713	2.013035054	5.360460521	1.890487646	3.975984538	2.895956518
RPL7AP34	12.78012914	9.058657745	5.360460521	0	4.969980673	7.722550715
AVIL	12.78012914	9.058657745	11.79301315	5.671462939	13.91594588	11.58382607
SLC17A1	15.72938971	16.10428044	8.576736833	8.507194408	15.90393815	6.757231876
LINC01023	3.932347428	7.045622691	12.86510525	5.671462939	8.945965211	5.791913037
DUX4L50	5.898521142	13.08472785	3.216276312	3.780975293	2.981988404	1.930637679
ENSG00000232811	3.932347428	4.026070109	8.576736833	5.671462939	6.957972942	14.47978259
TVP23C	25.56025828	16.10428044	17.15347367	29.30255852	13.91594588	19.30637679
LDHAP7	1.966173714	5.032587636	4.288368417	4.726219116	1.987992269	0.965318839
RPS2P32	21.62791085	13.08472785	36.45113154	16.06914499	24.84990336	17.37573911
FOXD1	3.932347428	5.032587636	16.08138156	6.616706762	10.93395748	10.61850723
EVA1A-AS	22.61099771	20.13035054	24.6581184	43.48121586	30.81388017	41.5087101
LINC00852	2.949260571	3.019552582	3.216276312	0	0	6.757231876
ENSG00000286970	5.898521142	4.026070109	4.288368417	2.835731469	3.975984538	4.826594197
ENSG00000286977	2.949260571	2.013035054	4.288368417	0	2.981988404	0
POTEI	0.983086857	2.013035054	0	0.945243823	4.969980673	0
IFI30	0	1.006517527	3.216276312	0.945243823	3.975984538	2.895956518
ENSG00000285081	4.915434285	0	0	1.890487646	0.993996135	0.965318839
KCNK3	7.864694856	4.026070109	11.79301315	8.507194408	4.969980673	5.791913037
CDCP1	0	0	5.360460521	5.671462939	3.975984538	2.895956518
ZNF577	30.47569257	44.2867712	35.37903944	33.08353381	31.80787631	35.71679706
ENSG00000256443	2.949260571	1.006517527	1.072092104	2.835731469	0.993996135	0
RNU6-577P	1.966173714	1.006517527	2.144184208	0	0	3.861275358
AGAP5	4.915434285	7.045622691	0	1.890487646	0	1.930637679
YJEFN3	7.864694856	22.1433856	15.00928946	23.63109558	8.945965211	22.20233331
ENSG00000250068	0.983086857	0	2.144184208	0	0	1.930637679
INHA	11.79704228	18.11731549	9.648828937	17.95963264	12.92194975	28.95956518
ENSG00000269925	0.983086857	4.026070109	5.360460521	2.835731469	0.993996135	4.826594197
ENSG00000269921	0	0	1.072092104	0.945243823	0.993996135	3.861275358
MIRLET7A1HG	24.57717142	19.12383302	17.15347367	15.12390117	11.92795361	22.20233331
ST6GALNAC4P1	3.932347428	3.019552582	1.072092104	7.561950585	0	0.965318839
ENSG00000233461	12.78012914	31.20204334	25.7302105	44.42645969	15.90393815	24.13297099
ENSG00000283849	0	0	1.072092104	0.945243823	0.993996135	0
FOSB	13.763216	15.09776291	7.504644729	10.39768205	7.951969076	12.54914491
RPL37A-DT	8.847781713	4.026070109	3.216276312	2.835731469	5.963976807	2.895956518
ENSG00000279406	11.79704228	16.10428044	24.6581184	9.452438231	2.981988404	15.44510143
ZNF682	19.66173714	32.20856087	26.8023026	27.41207087	17.89193042	23.16765215
TRAF1	21.62791085	18.11731549	20.36974998	10.39768205	7.951969076	7.722550715
PROM1	18.67865028	14.09124538	5.360460521	7.561950585	11.92795361	16.41042027
ENSG00000287766	1.966173714	1.006517527	0	5.671462939	1.987992269	0
TMEM274P	0	2.013035054	6.432552625	0	0.993996135	0
SMC3P1	35.39112685	24.15642065	9.648828937	27.41207087	19.87992269	14.47978259
ENSG00000225411	0	0	0	0.945243823	1.987992269	1.930637679
RPL21P3	1.966173714	1.006517527	4.288368417	7.561950585	0	0
ENSG00000259771	0.983086857	1.006517527	1.072092104	0	0	0
C3orf35	16.71247657	18.11731549	22.51393419	14.17865735	19.87992269	20.27169563
ENSG00000232646	0.983086857	3.019552582	2.144184208	0.945243823	0	1.930637679
